infraction_detail_id,infraction_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,infraction_type
inf_20180528130_DIV6-2019-2137,2,20180528130,2019-02-18 19:51:00,DIV6-2019-2137,307 Battery
inf_20180913014_DIV6-2019-2137,1,20180913014,2019-02-18 19:51:00,DIV6-2019-2137,207 Fighting
inf_20180913014_DIV6-2019-2137,2,20180913014,2019-02-18 19:51:00,DIV6-2019-2137,307 Battery
inf_20180626112_DIV6-2019-2140,1,20180626112,2019-02-18 20:56:00,DIV6-2019-2140,207 Fighting
inf_20180626112_DIV6-2019-2140,2,20180626112,2019-02-18 20:56:00,DIV6-2019-2140,307 Battery
inf_20181226035_DIV6-2019-2140,1,20181226035,2019-02-18 20:56:00,DIV6-2019-2140,207 Fighting
inf_20181207086_DIV6-2019-2156,1,20181207086,2019-02-19 11:30:00,DIV6-2019-2156,307 Battery
inf_20180402032_DIV6-2019-2182,1,20180402032,2019-02-19 17:30:00,DIV6-2019-2182,105 Disorderly Conduct
inf_20180402032_DIV6-2019-2182,2,20180402032,2019-02-19 17:30:00,DIV6-2019-2182,219 Disobeying or Resisting Orders
inf_20180402032_DIV6-2019-2182,3,20180402032,2019-02-19 17:30:00,DIV6-2019-2182,308 Count Violation
inf_20180607016_DIV6-2019-2201,1,20180607016,2019-02-20 01:40:00,DIV6-2019-2201,207 Fighting
inf_20180713006_DIV6-2019-2201,1,20180713006,2019-02-20 01:40:00,DIV6-2019-2201,207 Fighting
inf_20181217011_DIV6-2019-2201,1,20181217011,2019-02-20 01:40:00,DIV6-2019-2201,207 Fighting
inf_20170719063_DIV6-2019-2202,1,20170719063,2019-02-20 01:22:00,DIV6-2019-2202,207 Fighting
inf_20180515020_DIV6-2019-2202,1,20180515020,2019-02-20 01:22:00,DIV6-2019-2202,207 Fighting
inf_20180611131_DIV6-2019-2202,1,20180611131,2019-02-20 01:22:00,DIV6-2019-2202,207 Fighting
inf_20181107228_DIV6-2019-2202,1,20181107228,2019-02-20 01:22:00,DIV6-2019-2202,207 Fighting
inf_20180409010_DIV6-2019-2249,1,20180409010,2019-02-21 09:38:00,DIV6-2019-2249,307 Battery
inf_20161016106_DIV6-2019-2324,1,20161016106,2019-02-22 19:21:00,DIV6-2019-2324,105 Disorderly Conduct
inf_20161016106_DIV6-2019-2324,2,20161016106,2019-02-22 19:21:00,DIV6-2019-2324,202 Bullying and/or Hazing
inf_20161016106_DIV6-2019-2324,3,20161016106,2019-02-22 19:21:00,DIV6-2019-2324,307 Battery
inf_20161016106_DIV6-2019-2324,4,20161016106,2019-02-22 19:21:00,DIV6-2019-2324,402 Aggravated Battery
inf_20180509093_DIV6-2019-2365,1,20180509093,2019-02-23 19:20:00,DIV6-2019-2365,
inf_20180611001_DIV6-2019-2365,1,20180611001,2019-02-23 19:20:00,DIV6-2019-2365,105 Disorderly Conduct
inf_20180611001_DIV6-2019-2365,2,20180611001,2019-02-23 19:20:00,DIV6-2019-2365,202 Bullying and/or Hazing
inf_20180714086_DIV6-2019-2369,1,20180714086,2019-02-22 19:58:00,DIV6-2019-2369,220 Theft From Another Inmate
inf_20180319130_DIV6-2019-2400,1,20180319130,2019-02-24 17:30:00,DIV6-2019-2400,208 Flooding
inf_20180319130_DIV6-2019-2400,2,20180319130,2019-02-24 17:30:00,DIV6-2019-2400,302 Aggravated Flooding
inf_20181016107_DIV6-2019-2400,1,20181016107,2019-02-24 17:30:00,DIV6-2019-2400,208 Flooding
inf_20181016107_DIV6-2019-2400,2,20181016107,2019-02-24 17:30:00,DIV6-2019-2400,302 Aggravated Flooding
inf_20180314022_DIV6-2019-277,1,20180314022,2019-01-07 18:55:00,DIV6-2019-277,211 Misuse of Medication
inf_20180314022_DIV6-2019-277,2,20180314022,2019-01-07 18:55:00,DIV6-2019-277,315 Possession of Level 3 Contraband
inf_20180314022_DIV6-2019-277,3,20180314022,2019-01-07 18:55:00,DIV6-2019-277,319 Unauthorized Possession of Drugs
inf_20180409082_DIV6-2019-277,1,20180409082,2019-01-07 18:55:00,DIV6-2019-277,211 Misuse of Medication
inf_20180409082_DIV6-2019-277,2,20180409082,2019-01-07 18:55:00,DIV6-2019-277,315 Possession of Level 3 Contraband
inf_20180409082_DIV6-2019-277,3,20180409082,2019-01-07 18:55:00,DIV6-2019-277,319 Unauthorized Possession of Drugs
inf_20180623183_DIV6-2019-277,1,20180623183,2019-01-07 18:55:00,DIV6-2019-277,211 Misuse of Medication
inf_20180623183_DIV6-2019-277,2,20180623183,2019-01-07 18:55:00,DIV6-2019-277,315 Possession of Level 3 Contraband
inf_20180623183_DIV6-2019-277,3,20180623183,2019-01-07 18:55:00,DIV6-2019-277,319 Unauthorized Possession of Drugs
inf_20180815165_DIV6-2019-277,1,20180815165,2019-01-07 18:55:00,DIV6-2019-277,211 Misuse of Medication
inf_20180815165_DIV6-2019-277,2,20180815165,2019-01-07 18:55:00,DIV6-2019-277,315 Possession of Level 3 Contraband
inf_20180815165_DIV6-2019-277,3,20180815165,2019-01-07 18:55:00,DIV6-2019-277,319 Unauthorized Possession of Drugs
inf_20170616164_DIV6-2019-292,1,20170616164,2019-01-08 08:16:00,DIV6-2019-292,307 Battery
inf_20180525021_DIV6-2019-292,1,20180525021,2019-01-08 08:16:00,DIV6-2019-292,307 Battery
inf_20180611131_DIV6-2019-292,1,20180611131,2019-01-08 08:16:00,DIV6-2019-292,307 Battery
inf_20181020108_DIV6-2019-292,1,20181020108,2019-01-08 08:16:00,DIV6-2019-292,307 Battery
inf_20181218171_DIV6-2019-292,1,20181218171,2019-01-08 08:16:00,DIV6-2019-292,307 Battery
inf_20180512063_DIV6-2019-302,1,20180512063,2019-01-08 11:50:00,DIV6-2019-302,307 Battery
inf_20180827037_DIV6-2019-302,1,20180827037,2019-01-08 11:50:00,DIV6-2019-302,207 Fighting
inf_20180930094_DIV6-2019-302,1,20180930094,2019-01-08 11:50:00,DIV6-2019-302,307 Battery
inf_20180713023_DIV6-2019-39,1,20180713023,2019-01-02 11:22:00,DIV6-2019-39,122 Verbal Threat to an Inmate
inf_20180713023_DIV6-2019-39,2,20180713023,2019-01-02 11:22:00,DIV6-2019-39,312 Instigating Gang Attack/Fight
inf_20180129058_DIV6-2019-391,1,20180129058,2019-01-10 10:05:00,DIV6-2019-391,212 Movement Violation
inf_20180129058_DIV6-2019-391,2,20180129058,2019-01-10 10:05:00,DIV6-2019-391,308 Count Violation
inf_20180129058_DIV6-2019-391,3,20180129058,2019-01-10 10:05:00,DIV6-2019-391,322 Disrespect to Staff
inf_20180626030_DIV6-2019-391,1,20180626030,2019-01-10 10:05:00,DIV6-2019-391,212 Movement Violation
inf_20180626030_DIV6-2019-391,2,20180626030,2019-01-10 10:05:00,DIV6-2019-391,308 Count Violation
inf_20180626030_DIV6-2019-391,3,20180626030,2019-01-10 10:05:00,DIV6-2019-391,322 Disrespect to Staff
inf_20180425037_DIV6-2019-404,1,20180425037,2019-01-10 16:20:00,DIV6-2019-404,115 Possession of Level 1 Contraband
inf_20180425037_DIV6-2019-404,2,20180425037,2019-01-10 16:20:00,DIV6-2019-404,219 Disobeying or Resisting Orders
inf_20171008088_DIV6-2019-408,1,20171008088,2019-01-10 17:57:00,DIV6-2019-408,307 Battery
inf_20180120019_DIV6-2019-408,1,20180120019,2019-01-10 17:57:00,DIV6-2019-408,307 Battery
inf_20180121181_DIV6-2019-408,1,20180121181,2019-01-10 17:57:00,DIV6-2019-408,307 Battery
inf_20180629189_DIV6-2019-487,1,20180629189,2019-01-12 01:25:00,DIV6-2019-487,207 Fighting
inf_20181227109_DIV6-2019-487,1,20181227109,2019-01-12 01:25:00,DIV6-2019-487,207 Fighting
inf_20180528075_DIV6-2019-508,1,20180528075,2019-01-12 19:15:00,DIV6-2019-508,105 Disorderly Conduct
inf_20180528075_DIV6-2019-508,2,20180528075,2019-01-12 19:15:00,DIV6-2019-508,301 Aggravated Verbal Threat
inf_20180528075_DIV6-2019-508,3,20180528075,2019-01-12 19:15:00,DIV6-2019-508,320 Threat to Staff
inf_20180528075_DIV6-2019-508,4,20180528075,2019-01-12 19:15:00,DIV6-2019-508,322 Disrespect to Staff
inf_20180120019_DIV6-2019-537,1,20180120019,2019-01-13 11:09:00,DIV6-2019-537,207 Fighting
inf_20180120019_DIV6-2019-537,2,20180120019,2019-01-13 11:09:00,DIV6-2019-537,307 Battery
inf_20181012046_DIV6-2019-537,1,20181012046,2019-01-13 11:09:00,DIV6-2019-537,105 Disorderly Conduct
inf_20181012046_DIV6-2019-537,2,20181012046,2019-01-13 11:09:00,DIV6-2019-537,207 Fighting
inf_20181012046_DIV6-2019-537,3,20181012046,2019-01-13 11:09:00,DIV6-2019-537,307 Battery
inf_20180624007_DIV6-2019-61,1,20180624007,2019-01-02 21:10:00,DIV6-2019-61,105 Disorderly Conduct
inf_20180624007_DIV6-2019-61,2,20180624007,2019-01-02 21:10:00,DIV6-2019-61,219 Disobeying or Resisting Orders
inf_20180624007_DIV6-2019-61,3,20180624007,2019-01-02 21:10:00,DIV6-2019-61,308 Count Violation
inf_20180509035_DIV6-2019-653,1,20180509035,2019-01-15 19:15:00,DIV6-2019-653,105 Disorderly Conduct
inf_20180509035_DIV6-2019-653,2,20180509035,2019-01-15 19:15:00,DIV6-2019-653,219 Disobeying or Resisting Orders
inf_20180509035_DIV6-2019-653,3,20180509035,2019-01-15 19:15:00,DIV6-2019-653,320 Threat to Staff
inf_20180509035_DIV6-2019-653,4,20180509035,2019-01-15 19:15:00,DIV6-2019-653,322 Disrespect to Staff
inf_20170921021_DIV6-2019-664,1,20170921021,2019-01-16 05:00:00,DIV6-2019-664,211 Misuse of Medication
inf_20180319130_DIV6-2019-664,1,20180319130,2019-01-16 05:00:00,DIV6-2019-664,211 Misuse of Medication
inf_20180818196_DIV6-2019-664,1,20180818196,2019-01-16 05:00:00,DIV6-2019-664,211 Misuse of Medication
inf_20180916008_DIV6-2019-664,1,20180916008,2019-01-16 05:00:00,DIV6-2019-664,211 Misuse of Medication
inf_20190107176_DIV6-2019-664,1,20190107176,2019-01-16 05:00:00,DIV6-2019-664,211 Misuse of Medication
inf_20180617058_DIV6-2019-69,1,20180617058,2019-01-03 08:23:00,DIV6-2019-69,105 Disorderly Conduct
inf_20180617058_DIV6-2019-69,2,20180617058,2019-01-03 08:23:00,DIV6-2019-69,122 Verbal Threat to an Inmate
inf_20180617058_DIV6-2019-69,3,20180617058,2019-01-03 08:23:00,DIV6-2019-69,307 Battery
inf_20171022059_DIV6-2019-698,1,20171022059,2019-01-16 20:08:00,DIV6-2019-698,105 Disorderly Conduct
inf_20171022059_DIV6-2019-698,2,20171022059,2019-01-16 20:08:00,DIV6-2019-698,211 Misuse of Medication
inf_20171022059_DIV6-2019-698,3,20171022059,2019-01-16 20:08:00,DIV6-2019-698,218 Being Under The Influence
inf_20171022059_DIV6-2019-698,4,20171022059,2019-01-16 20:08:00,DIV6-2019-698,319 Unauthorized Possession of Drugs
inf_20180607125_DIV6-2019-698,1,20180607125,2019-01-16 20:08:00,DIV6-2019-698,105 Disorderly Conduct
inf_20180607125_DIV6-2019-698,2,20180607125,2019-01-16 20:08:00,DIV6-2019-698,211 Misuse of Medication
inf_20180607125_DIV6-2019-698,3,20180607125,2019-01-16 20:08:00,DIV6-2019-698,218 Being Under The Influence
inf_20180607125_DIV6-2019-698,4,20180607125,2019-01-16 20:08:00,DIV6-2019-698,319 Unauthorized Possession of Drugs
inf_20181206115_DIV6-2019-698,1,20181206115,2019-01-16 20:08:00,DIV6-2019-698,115 Possession of Level 1 Contraband
inf_20181206115_DIV6-2019-698,2,20181206115,2019-01-16 20:08:00,DIV6-2019-698,211 Misuse of Medication
inf_20181206115_DIV6-2019-698,3,20181206115,2019-01-16 20:08:00,DIV6-2019-698,218 Being Under The Influence
inf_20181206115_DIV6-2019-698,4,20181206115,2019-01-16 20:08:00,DIV6-2019-698,319 Unauthorized Possession of Drugs
inf_20190115058_DIV6-2019-698,1,20190115058,2019-01-16 20:08:00,DIV6-2019-698,211 Misuse of Medication
inf_20190115058_DIV6-2019-698,2,20190115058,2019-01-16 20:08:00,DIV6-2019-698,212 Movement Violation
inf_20190115058_DIV6-2019-698,3,20190115058,2019-01-16 20:08:00,DIV6-2019-698,214 Possession of Level 2 Contraband
inf_20190115058_DIV6-2019-698,4,20190115058,2019-01-16 20:08:00,DIV6-2019-698,219 Disobeying or Resisting Orders
inf_20190115058_DIV6-2019-698,5,20190115058,2019-01-16 20:08:00,DIV6-2019-698,315 Possession of Level 3 Contraband
inf_20190115058_DIV6-2019-698,6,20190115058,2019-01-16 20:08:00,DIV6-2019-698,319 Unauthorized Possession of Drugs
inf_20181203020_DIV6-2019-753,1,20181203020,2019-01-18 00:55:00,DIV6-2019-753,307 Battery
inf_20180314096_DIV6-2019-759,1,20180314096,2019-01-18 08:40:00,DIV6-2019-759,207 Fighting
inf_20181110088_DIV6-2019-759,1,20181110088,2019-01-18 08:40:00,DIV6-2019-759,207 Fighting
inf_20180509111_DIV6-2019-766,1,20180509111,2019-01-18 11:30:00,DIV6-2019-766,105 Disorderly Conduct
inf_20180509111_DIV6-2019-766,2,20180509111,2019-01-18 11:30:00,DIV6-2019-766,122 Verbal Threat to an Inmate
inf_20180509111_DIV6-2019-766,3,20180509111,2019-01-18 11:30:00,DIV6-2019-766,202 Bullying and/or Hazing
inf_20180220172_DIV6-2019-833,1,20180220172,2019-01-19 19:55:00,DIV6-2019-833,207 Fighting
inf_20181213133_DIV6-2019-833,1,20181213133,2019-01-19 19:55:00,DIV6-2019-833,207 Fighting
inf_20180615245_DIV6-2019-940,1,20180615245,2019-01-22 10:15:00,DIV6-2019-940,211 Misuse of Medication
inf_20180615245_DIV6-2019-940,2,20180615245,2019-01-22 10:15:00,DIV6-2019-940,219 Disobeying or Resisting Orders
inf_20180615245_DIV6-2019-940,3,20180615245,2019-01-22 10:15:00,DIV6-2019-940,220 Theft From Another Inmate
inf_20180615245_DIV6-2019-940,4,20180615245,2019-01-22 10:15:00,DIV6-2019-940,315 Possession of Level 3 Contraband
inf_20180615245_DIV6-2019-940,5,20180615245,2019-01-22 10:15:00,DIV6-2019-940,320 Threat to Staff
inf_20180615245_DIV6-2019-940,6,20180615245,2019-01-22 10:15:00,DIV6-2019-940,322 Disrespect to Staff
inf_20180614052_DIV6-2019-962,1,20180614052,2019-01-22 16:35:00,DIV6-2019-962,105 Disorderly Conduct
inf_20180614052_DIV6-2019-962,2,20180614052,2019-01-22 16:35:00,DIV6-2019-962,219 Disobeying or Resisting Orders
inf_20180614052_DIV6-2019-962,3,20180614052,2019-01-22 16:35:00,DIV6-2019-962,322 Disrespect to Staff
inf_20171103107_DIV6-2019-967,1,20171103107,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20171103107_DIV6-2019-967,2,20171103107,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20171103107_DIV6-2019-967,3,20171103107,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180224128_DIV6-2019-967,1,20180224128,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180224128_DIV6-2019-967,2,20180224128,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180224128_DIV6-2019-967,3,20180224128,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180508017_DIV6-2019-967,1,20180508017,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180508017_DIV6-2019-967,2,20180508017,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180508017_DIV6-2019-967,3,20180508017,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180516143_DIV6-2019-967,1,20180516143,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180516143_DIV6-2019-967,2,20180516143,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180516143_DIV6-2019-967,3,20180516143,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180521217_DIV6-2019-967,1,20180521217,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180521217_DIV6-2019-967,2,20180521217,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180521217_DIV6-2019-967,3,20180521217,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180829066_DIV6-2019-967,1,20180829066,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180829066_DIV6-2019-967,2,20180829066,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180829066_DIV6-2019-967,3,20180829066,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180831120_DIV6-2019-967,1,20180831120,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20180831120_DIV6-2019-967,2,20180831120,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20180831120_DIV6-2019-967,3,20180831120,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20181213052_DIV6-2019-967,1,20181213052,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20181213052_DIV6-2019-967,2,20181213052,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20181213052_DIV6-2019-967,3,20181213052,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20181219063_DIV6-2019-967,1,20181219063,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20181219063_DIV6-2019-967,2,20181219063,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20181219063_DIV6-2019-967,3,20181219063,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20190203011_DIV6-2019-967,1,20190203011,2019-01-22 16:40:00,DIV6-2019-967,207 Fighting
inf_20190203011_DIV6-2019-967,2,20190203011,2019-01-22 16:40:00,DIV6-2019-967,219 Disobeying or Resisting Orders
inf_20190203011_DIV6-2019-967,3,20190203011,2019-01-22 16:40:00,DIV6-2019-967,307 Battery
inf_20180529115_DIV8-2018-10159,1,20180529115,2018-08-08 16:19:00,DIV8-2018-10159,219 Disobeying or Resisting Orders
inf_20180529115_DIV8-2018-10159,2,20180529115,2018-08-08 16:19:00,DIV8-2018-10159,402 Aggravated Battery
inf_20180605027_DIV8-2018-10413,1,20180605027,2018-08-13 16:22:00,DIV8-2018-10413,219 Disobeying or Resisting Orders
inf_20180605027_DIV8-2018-10413,2,20180605027,2018-08-13 16:22:00,DIV8-2018-10413,316 Sexual Activity
inf_20180605027_DIV8-2018-10413,3,20180605027,2018-08-13 16:22:00,DIV8-2018-10413,322 Disrespect to Staff
inf_20180605027_DIV8-2018-10413,4,20180605027,2018-08-13 16:22:00,DIV8-2018-10413,323 Indecent Exposure
inf_20181219100_DIV8-2018-10434,1,20181219100,2018-08-13 23:30:00,DIV8-2018-10434,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181219100_DIV8-2018-10434,2,20181219100,2018-08-13 23:30:00,DIV8-2018-10434,208 Flooding
inf_20181005003_DIV8-2018-10444,1,20181005003,2018-08-14 10:00:00,DIV8-2018-10444,307 Battery
inf_20180605027_DIV8-2018-10598,1,20180605027,2018-08-17 10:45:00,DIV8-2018-10598,219 Disobeying or Resisting Orders
inf_20180605027_DIV8-2018-10598,2,20180605027,2018-08-17 10:45:00,DIV8-2018-10598,404 Battery to Staff
inf_20180529115_DIV8-2018-11064,1,20180529115,2018-08-27 11:59:00,DIV8-2018-11064,403 Assault on Staff with Bodily Fluids
inf_20180616142_DIV8-2018-11243,1,20180616142,2018-08-30 18:28:00,DIV8-2018-11243,105 Disorderly Conduct
inf_20180616142_DIV8-2018-11243,2,20180616142,2018-08-30 18:28:00,DIV8-2018-11243,207 Fighting
inf_20181220214_DIV8-2018-11243,1,20181220214,2018-08-30 18:28:00,DIV8-2018-11243,105 Disorderly Conduct
inf_20181220214_DIV8-2018-11243,2,20181220214,2018-08-30 18:28:00,DIV8-2018-11243,207 Fighting
inf_20181220214_DIV8-2018-11243,3,20181220214,2018-08-30 18:28:00,DIV8-2018-11243,307 Battery
inf_20181220214_DIV8-2018-11243,4,20181220214,2018-08-30 18:28:00,DIV8-2018-11243,315 Possession of Level 3 Contraband
inf_20181220214_DIV8-2018-11243,5,20181220214,2018-08-30 18:28:00,DIV8-2018-11243,319 Unauthorized Possession of Drugs
inf_20180529115_DIV8-2018-11355,1,20180529115,2018-09-02 18:21:00,DIV8-2018-11355,307 Battery
inf_20180529115_DIV8-2018-11355,2,20180529115,2018-09-02 18:21:00,DIV8-2018-11355,403 Assault on Staff with Bodily Fluids
inf_20180529115_DIV8-2018-11355,3,20180529115,2018-09-02 18:21:00,DIV8-2018-11355,404 Battery to Staff
inf_20180217059_DIV8-2018-11460,1,20180217059,2018-09-04 23:45:00,DIV8-2018-11460,219 Disobeying or Resisting Orders
inf_20170419222_DIV8-2018-1213,1,20170419222,2018-01-24 09:18:00,DIV8-2018-1213,307 Battery
inf_20170218222_DIV8-2018-1221,1,20170218222,2018-01-24 10:08:00,DIV8-2018-1221,207 Fighting
inf_20180112069_DIV8-2018-1221,1,20180112069,2018-01-24 10:08:00,DIV8-2018-1221,207 Fighting
inf_20180510183_DIV8-2018-12330,1,20180510183,2018-09-24 18:46:00,DIV8-2018-12330,105 Disorderly Conduct
inf_20180510183_DIV8-2018-12330,2,20180510183,2018-09-24 18:46:00,DIV8-2018-12330,327 Damage to CCSO Property
inf_20180606088_DIV8-2018-12561,1,20180606088,2018-09-29 19:14:00,DIV8-2018-12561,219 Disobeying or Resisting Orders
inf_20180606088_DIV8-2018-12561,2,20180606088,2018-09-29 19:14:00,DIV8-2018-12561,320 Verbal Threat to Staff
inf_20180606088_DIV8-2018-12561,3,20180606088,2018-09-29 19:14:00,DIV8-2018-12561,404 Battery to Staff
inf_20180605027_DIV8-2018-12598,1,20180605027,2018-09-30 18:30:00,DIV8-2018-12598,322 Disrespect to Staff
inf_20180605027_DIV8-2018-12598,2,20180605027,2018-09-30 18:30:00,DIV8-2018-12598,404 Battery to Staff
inf_20180512173_DIV8-2018-12701,1,20180512173,2018-10-02 20:05:00,DIV8-2018-12701,207 Fighting
inf_20180926211_DIV8-2018-12701,1,20180926211,2018-10-02 20:05:00,DIV8-2018-12701,207 Fighting
inf_20180531110_DIV8-2018-12845,1,20180531110,2018-10-06 11:30:00,DIV8-2018-12845,307 Battery
inf_20180724078_DIV8-2018-12845,1,20180724078,2018-10-06 11:30:00,DIV8-2018-12845,219 Disobeying or Resisting Orders
inf_20150920216_DIV8-2018-12890,1,20150920216,2018-10-07 16:45:00,DIV8-2018-12890,207 Fighting
inf_20180514015_DIV8-2018-12890,1,20180514015,2018-10-07 16:45:00,DIV8-2018-12890,207 Fighting
inf_20180830226_DIV8-2018-12890,1,20180830226,2018-10-07 16:45:00,DIV8-2018-12890,207 Fighting
inf_20180529115_DIV8-2018-13172,1,20180529115,2018-10-14 19:37:00,DIV8-2018-13172,212 Movement Violation
inf_20180529115_DIV8-2018-13172,2,20180529115,2018-10-14 19:37:00,DIV8-2018-13172,307 Battery
inf_20180529115_DIV8-2018-13172,3,20180529115,2018-10-14 19:37:00,DIV8-2018-13172,317 Tampering with Handcuffs
inf_20180625092_DIV8-2018-13456,1,20180625092,2018-10-22 09:00:00,DIV8-2018-13456,207 Fighting
inf_20180725068_DIV8-2018-13456,1,20180725068,2018-10-22 09:00:00,DIV8-2018-13456,207 Fighting
inf_20180531110_DIV8-2018-13591,1,20180531110,2018-10-24 19:05:00,DIV8-2018-13591,307 Battery
inf_20180531110_DIV8-2018-13591,2,20180531110,2018-10-24 19:05:00,DIV8-2018-13591,404 Battery to Staff
inf_20180601183_DIV8-2018-13974,1,20180601183,2018-11-02 14:15:00,DIV8-2018-13974,207 Fighting
inf_20181030042_DIV8-2018-13974,1,20181030042,2018-11-02 14:15:00,DIV8-2018-13974,207 Fighting
inf_20180522051_DIV8-2018-14917,1,20180522051,2018-11-25 17:38:00,DIV8-2018-14917,207 Fighting
inf_20181024064_DIV8-2018-14917,1,20181024064,2018-11-25 17:38:00,DIV8-2018-14917,207 Fighting
inf_20180617084_DIV8-2018-14956,1,20180617084,2018-11-26 17:30:00,DIV8-2018-14956,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180617084_DIV8-2018-14956,2,20180617084,2018-11-26 17:30:00,DIV8-2018-14956,320 Verbal Threat to Staff
inf_20180221110_DIV8-2018-15912,1,20180221110,2018-12-19 09:00:00,DIV8-2018-15912,122 Verbal Threat to an Inmate
inf_20180221110_DIV8-2018-15912,2,20180221110,2018-12-19 09:00:00,DIV8-2018-15912,219 Disobeying or Resisting Orders
inf_20180221110_DIV8-2018-15912,3,20180221110,2018-12-19 09:00:00,DIV8-2018-15912,301 Aggravated Verbal Threat
inf_20180221110_DIV8-2018-15912,4,20180221110,2018-12-19 09:00:00,DIV8-2018-15912,322 Disrespect to Staff
inf_20180111161_DIV8-2018-1695,1,20180111161,2018-02-03 10:50:00,DIV8-2018-1695,219 Disobeying or Resisting Orders
inf_20170210171_DIV8-2018-1700,1,20170210171,2018-02-03 12:02:00,DIV8-2018-1700,207 Fighting
inf_20180111060_DIV8-2018-1700,1,20180111060,2018-02-03 12:02:00,DIV8-2018-1700,207 Fighting
