booking_id,facility,section,cell,bed_assignment,bed_start_date,bed_end_date
20180112028,Division 11,DIV11-AC,DIV11-AC-106,Div11-AC-106-1,2018-12-22 12:00:00,2019-02-11 04:30:00
20180112033,Division 4,DIV4-M1,DIV4-M1-114,DIV4-M1-114-2,2018-01-13 01:15:00,2018-01-13 12:00:00
20180112033,Division 11,DIV11-AJ,DIV11-AJ-301,Div11-AJ-301-1,2018-01-13 13:00:00,2018-01-17 12:45:00
20180112033,Division 11,DIV11-AA,DIV11-AA-211,Div11-AA-211-2,2018-01-17 12:45:00,2018-02-08 17:30:00
20180112033,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-02-08 23:00:00,2018-10-08 22:30:00
20180112033,Division 2,DIV2-D3,DIV2-D3-HH,DIV2-D3-HH-31,2018-10-08 22:30:00,2018-10-09 16:00:00
20180112033,Division 2,DIV2-D2,DIV2-D2-U,DIV2-D2-U-43,2018-10-09 16:00:00,2018-10-26 20:30:00
20180112046,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-5,2018-01-13 00:00:00,2018-01-19 10:00:00
20180112046,Division 2,DIV2-D4,DIV2-D4-MU,DIV2-D4-MU-41,2018-01-19 10:00:00,2018-03-16 09:30:00
20180112046,Division 6,DIV6-2C,DIV6-2C-22,DIV6-2C-22-1,2018-03-16 14:00:00,2018-04-03 12:00:00
20180112046,Division 6,DIV6-2D,DIV6-2D-2,DIV6-2D-2-2,2018-04-03 12:00:00,2018-08-01 19:30:00
20180112062,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-22,2018-01-13 00:00:00,2018-01-19 10:00:00
20180112062,Division 2,DIV2-D4,DIV2-D4-ML,DIV2-D4-ML-34,2018-01-19 10:00:00,2018-02-02 06:00:00
20180112062,Division 4,DIV4-Q1,DIV4-Q1-103,DIV4-Q1-103-2,2018-02-02 06:00:00,2018-02-02 10:00:00
20180112062,Division 4,DIV4-N2,DIV4-N2-202,DIV4-N2-202-1,2018-02-02 10:00:00,2018-02-05 08:30:00
20180112062,Division 4,DIV4-L2,DIV4-L2-209,DIV4-L2-209-1,2018-02-05 08:30:00,2018-02-08 17:00:00
20180112062,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-2,2018-02-08 17:00:00,2018-03-07 19:20:00
20180112062,Division 8,DIV8-2S,DIV8-2S-2129,DIV8-2S-2129-1,2018-03-07 19:20:00,2018-07-14 10:30:00
20180112062,Division 8,DIV8-2S,DIV8-2S-Dayroom,DIV8-2S-Dayroom-DR,2018-07-14 11:00:00,2018-09-24 18:00:00
20180112066,Division 6,DIV6-1H,DIV6-1H-14,DIV6-1H-14-2,2018-01-13 00:00:00,2018-01-15 15:30:00
20180112066,Division 6,DIV6-2J,DIV6-2J-3,DIV6-2J-3-2,2018-01-15 15:30:00,2018-01-16 05:00:00
20180112066,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-01-16 00:00:00,2018-02-02 21:00:00
20180112066,Division 6,DIV6-1J,DIV6-1J-10,DIV6-1J-10-1,2018-02-03 00:00:00,2018-02-26 12:30:00
20180112066,Division 9,DIV9-1F,DIV9-1F-1034,DIV9-1F-1034-1,2018-02-26 12:30:00,2018-02-26 12:30:00
20180112066,Division 9,DIV9-1F,DIV9-1F-1034,DIV9-1F-1034-1,2018-02-26 15:30:00,2018-03-28 10:30:00
20180112066,Division 9,DIV9-2C,DIV9-2C-2361,DIV9-2C-2361-2,2018-03-28 10:30:00,2018-03-30 12:30:00
20180112066,Division 9,DIV9-1F,DIV9-1F-1034,DIV9-1F-1034-1,2018-03-30 12:30:00,2018-03-30 15:30:00
20180112066,Division 9,DIV9-1F,DIV9-1F-1031,DIV9-1F-1031-1,2018-03-30 15:30:00,2018-04-28 10:30:00
20180112066,Division 10,DIV10-3C,DIV10-3C-3309,DIV10-3C-3309-1,2018-04-28 10:30:00,2018-08-09 10:25:00
20180112066,Division 9,DIV9-2C,DIV9-2C-2168,DIV9-2C-2168-2,2018-08-09 11:00:00,2019-01-26 14:00:00
20180112066,Division 9,DIV9-1G,DIV9-1G-1082,DIV9-1G-1082-2,2019-01-26 14:00:00,2019-01-31 10:30:00
20180112066,Division 10,DIV10-3B,DIV10-3B-3206,DIV10-3B-3206-2,2019-01-31 10:30:00,2019-02-02 00:00:00
20180112066,Division 9,DIV9-2B,DIV9-2B-2302,DIV9-2B-2302-2,2019-02-02 00:00:00,2019-02-14 04:00:00
20180112067,Division 5,DIV5-2D,DIV5-2D-18,DIV5-2D-18-1,2018-01-12 23:00:00,2018-01-16 17:00:00
20180112067,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-01-16 00:00:00,2018-05-12 22:00:00
20180112067,Division 15,DIV15-DU,DIV15-DU-DUPAGE CO,DIV 15-DU-DUPAGE CO-GENERAL,2018-05-12 22:34:00,2018-06-08 14:00:00
20180112067,Division 5,DIV5-2D,DIV5-2D-12,DIV5-2D-12-1,2018-06-08 14:00:00,2018-06-09 00:00:00
20180112067,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-06-09 03:30:00,2018-06-21 20:46:14
20180112069,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-24,2018-01-12 23:30:00,2018-01-18 12:00:00
20180112069,Division 11,DIV11-DJ,DIV11-DJ-402,Div11-DJ-402-2,2018-01-18 12:00:00,2018-01-19 22:30:00
20180112069,Division 8,DIV8-3N,DIV8-3N-3229,DIV8-3N-3229-2,2018-01-20 02:30:00,2018-01-24 11:00:00
20180112069,Division 8,DIV8-3W,DIV8-3W-3205,DIV8-3W-3205-2,2018-01-24 11:08:00,2018-01-24 19:00:00
20180112069,Division 10,DIV10-4D,DIV10-4D-4403,DIV10-4D-4403-1,2018-01-24 20:00:00,2018-01-24 23:00:00
20180112069,Division 6,DIV6-2B,DIV6-2B-2,DIV6-2B-2-2,2018-01-25 00:30:00,2018-01-29 21:30:00
20180112069,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-29 23:00:00,2018-11-26 17:30:00
20180112069,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-25,2018-11-26 21:30:00,2018-11-29 05:00:00
20180112072,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-13 00:00:00,2019-01-08 18:14:46
20180112073,Division 4,DIV4-M1,DIV4-M1-115,DIV4-M1-115-1,2018-01-13 00:50:00,2018-02-22 07:30:00
20180112073,Division 6,DIV6-1P,DIV6-1P-15,DIV6-1P-15-1,2018-02-22 08:30:00,2018-02-26 17:00:00
20180112073,Division 6,DIV6-1L,DIV6-1L-11,DIV6-1L-11-1,2018-02-26 17:00:00,2018-03-02 11:00:00
20180112073,Division 6,DIV6-1N,DIV6-1N-15,DIV6-1N-15-1,2018-03-02 11:00:00,2018-03-15 18:00:00
20180112073,Division 6,DIV6-2B,DIV6-2B-15,DIV6-2B-15-1,2018-03-15 18:00:00,2018-03-30 15:30:00
20180112073,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-30 23:00:00,2018-09-18 19:22:57
20180112077,Division 10,DIV10-4D,DIV10-4D-4403,DIV10-4D-4403-2,2018-01-13 03:00:00,2018-01-13 11:43:00
20180112077,Division 8,DIV8-2N,DIV8-2N-Dayroom,DIV8-2N-Dayroom-DR,2018-01-13 11:44:00,2018-01-17 18:30:00
20180112077,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-14,2018-01-17 21:00:00,2018-01-21 20:45:00
20180112077,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-14,2018-01-22 02:30:00,2018-01-24 16:00:00
20180112077,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-24 23:00:00,2018-04-06 19:30:00
20180112077,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-04-06 19:30:00,2018-10-27 16:30:00
20180112077,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-19,2018-10-27 20:30:00,2019-01-25 11:20:00
20180112077,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-19,2019-01-25 13:46:00,2019-01-25 17:00:00
20180112077,Division 9,DIV9-1G,DIV9-1G-1291,DIV9-1G-1291-1,2019-01-25 18:00:00,2019-01-29 12:30:00
20180112077,Division 6,DIV6-1N,DIV6-1N-11,DIV6-1N-11-2,2019-01-29 12:30:00,2019-01-30 20:00:00
20180112077,Division 2,DIV2-D4,DIV2-D4-NU,DIV2-D4-NU-2,2019-01-30 20:00:00,2019-02-02 02:00:00
20180112077,Division 6,DIV6-1N,DIV6-1N-11,DIV6-1N-11-2,2019-02-02 02:00:00,2019-02-19 19:00:00
20180112077,Division 6,DIV6-1Q,DIV6-1Q-5,DIV6-1Q-5-2,2019-02-19 19:00:00,
20180112085,Division 11,DIV11-DH,DIV11-DH-303,Div11-DH-303-2,2018-01-12 23:00:00,2018-01-16 20:30:00
20180112085,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-16 00:00:00,2018-06-21 08:00:00
20180112085,Division 2,DIV2-D4,DIV2-D4-QL,DIV2-D4-QL-20,2018-06-21 23:30:00,2018-06-26 21:00:00
20180112096,Division 6,DIV6-1H,DIV6-1H-20,DIV6-1H-20-2,2018-01-13 00:00:00,2018-01-14 00:00:00
20180112096,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-4,2018-01-14 00:00:00,2018-01-18 12:16:00
20180112096,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-15,2018-01-18 12:17:00,2018-01-18 19:00:00
20180112096,Division 11,DIV11-AG,DIV11-AG-412,Div11-AG-412-2,2018-01-18 23:30:00,2018-01-31 10:00:00
20180112096,Division 6,DIV6-2D,DIV6-2D-11,DIV6-2D-11-1,2018-01-31 11:30:00,2018-03-19 05:00:00
20180112097,Division 11,DIV11-DA,DIV11-DA-104,Div11-DA-104-1,2018-01-12 23:00:00,2018-04-06 12:41:00
20180112097,Division 11,DIV11-AJ,DIV11-AJ-401,Div11-AJ-401-2,2018-04-06 12:43:00,2018-05-03 00:00:00
20180112097,Division 6,DIV6-1Q,DIV6-1Q-3,DIV6-1Q-3-1,2018-05-03 00:30:00,2018-05-08 12:44:00
20180112097,Division 11,DIV11-AC,DIV11-AC-105,Div11-AC-105-1,2018-05-08 13:00:00,2018-07-27 08:00:00
20180112097,Division 9,DIV9-1H,DIV9-1H-1267,DIV9-1H-1267-2,2018-07-27 21:00:00,2018-08-02 11:00:00
20180112097,Division 10,DIV10-3A,DIV10-3A-3102,DIV10-3A-3102-1,2018-08-02 12:02:00,2018-09-27 07:15:00
20180112097,Division 10,DIV10-3A,DIV10-3A-3102,DIV10-3A-3102-2,2018-09-27 07:16:00,2018-11-01 10:00:00
20180112097,Division 10,DIV10-3A,DIV10-3A-3115,DIV10-3A-3115-2,2018-11-01 10:00:00,2018-11-02 11:26:00
20180112097,Division 10,DIV10-3A,DIV10-3A-3102,DIV10-3A-3102-2,2018-11-02 11:30:00,2018-11-08 17:00:00
20180112097,Division 10,DIV10-3C,DIV10-3C-3304,DIV10-3C-3304-1,2018-11-08 17:00:00,
20180112105,Division 4,DIV4-J1,DIV4-J1-117,DIV4-J1-117-2,2018-01-13 04:15:00,2018-01-16 18:19:00
20180112105,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-16 00:00:00,2018-03-21 21:00:00
20180112105,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-03-21 21:00:00,2018-04-20 19:30:00
20180112105,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-3,2018-04-21 01:30:00,2018-04-26 18:30:00
20180112105,Division 8 RTU,DIV08-4D,DIV08-4D-D3,DIV08-4D-D3-22,2018-04-26 19:00:00,2018-05-20 15:30:00
20180112105,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-36,2018-05-20 15:30:00,2018-08-03 10:30:00
20180112105,Division 2,DIV2-D2,DIV2-D2-M,DIV2-D2-M-4,2018-08-03 11:30:00,2018-08-07 12:54:00
20180112105,Division 6,DIV6-2Q,DIV6-2Q-2,DIV6-2Q-2-2,2018-08-07 13:00:00,2018-08-22 08:30:00
20180112105,Division 6,DIV6-1D,DIV6-1D-8,DIV6-1D-8-2,2018-08-22 08:30:00,2018-11-06 13:30:00
20180112105,Division 8 RTU,DIV08-4H,DIV08-4H-D6,DIV08-4H-D6-20,2018-11-06 14:30:00,2018-11-19 05:00:00
20180112105,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-11-19 08:00:00,2018-11-27 21:27:17
20180112109,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-1,2018-01-12 21:00:00,2018-01-23 09:50:00
20180112109,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-1,2018-01-23 10:11:00,2018-01-23 11:17:00
20180112109,Division 8 RTU,DIV08-4H,DIV08-4H-D6,DIV08-4H-D6-9,2018-01-23 11:50:00,2018-02-01 00:30:00
20180112109,Division 8,DIV8-2N,DIV8-2N-Dayroom,DIV8-2N-Dayroom-DR,2018-02-01 01:30:00,2018-02-13 19:00:00
20180112109,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-9,2018-02-13 20:30:00,2018-02-18 10:30:00
20180112109,Division 8 RTU,DIV08-4A,DIV08-4A-7,DIV08-4A-7-1,2018-02-18 10:30:00,2018-03-03 12:30:00
20180112109,Division 8 RTU,DIV08-4G,DIV08-4G-D5,DIV08-4G-D5-20,2018-03-03 12:30:00,2018-04-24 21:00:00
20180112114,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-13 00:00:00,2019-01-23 21:27:22
20180112120,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-13 00:00:00,2018-03-28 15:00:00
20180112120,Division 2,DIV2-D4,DIV2-D4-RL,DIV2-D4-RL-8,2018-03-28 23:30:00,2018-03-30 16:30:00
20180112127,Division 4,DIV4-M1,DIV4-M1-111,DIV4-M1-111-2,2018-01-13 00:50:00,2018-01-13 03:30:00
20180112127,Division 4,DIV4-J1,DIV4-J1-119,DIV4-J1-119-2,2018-01-13 03:30:00,2018-01-13 12:00:00
20180112127,Division 11,DIV11-DG,DIV11-DG-305,Div11-DG-305-1,2018-01-13 13:00:00,2018-05-10 13:33:00
20180112127,Division 11,DIV11-AD,DIV11-AD-210,Div11-AD-210-1,2018-05-10 13:34:00,2018-05-28 16:30:00
20180112127,Division 9,DIV9-1H,DIV9-1H-1264,DIV9-1H-1264-2,2018-05-28 17:30:00,2018-06-11 13:30:00
20180112127,Division 9,DIV9-1H,DIV9-1H-1267,DIV9-1H-1267-2,2018-06-11 13:30:00,2018-06-11 19:00:00
20180112127,Division 11,DIV11-DJ,DIV11-DJ-306,Div11-DJ-306-2,2018-06-11 19:00:00,2018-10-09 15:16:00
20180112127,Division 11,DIV11-AA,DIV11-AA-201,Div11-AA-201-1,2018-10-09 15:17:00,2018-10-12 20:00:00
20180112127,Division 9,DIV9-1H,DIV9-1H-1068,DIV9-1H-1068-2,2018-10-12 20:00:00,2018-10-25 11:30:00
20180112127,Division 11,DIV11-BA,DIV11-BA-105,Div11-BA-105-2,2018-10-25 12:00:00,2018-11-09 18:00:00
20180112127,Division 9,DIV9-1H,DIV9-1H-1267,DIV9-1H-1267-1,2018-11-09 18:30:00,2018-11-20 11:00:00
20180112127,Division 11,DIV11-AG,DIV11-AG-407,Div11-AG-407-2,2018-11-20 12:00:00,
20180112155,Division 11,DIV11-CA,DIV11-CA-204,Div11-CA-204-1,2018-01-12 23:00:00,2018-01-13 22:00:00
20180112155,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-26,2018-01-13 23:30:00,2018-01-18 19:00:00
20180112155,Division 9,DIV9-2B,DIV9-2B-2111,DIV9-2B-2111-1,2018-01-18 20:00:00,2018-02-12 13:00:00
20180112155,Division 9,DIV9-3A,DIV9-3A-3328,DIV9-3A-3328-2,2018-02-12 13:00:00,2018-02-23 08:00:00
20180112155,Division 9,DIV9-3E,DIV9-3E-3204,DIV9-3E-3204-2,2018-02-23 08:00:00,2018-05-11 04:30:00
20180112160,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-26,2018-01-13 00:00:00,2018-01-13 16:30:00
20180112160,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-14 00:00:00,2018-02-22 23:00:00
20180112160,Division 4,DIV4-K1,DIV4-K1-119,DIV4-K1-119-1,2018-02-23 00:00:00,2018-03-06 13:00:00
20180112160,Division 4,DIV4-K1,DIV4-K1-120,DIV4-K1-120-2,2018-03-06 13:00:00,2018-03-17 05:30:00
20180112160,Division 9,DIV9-1H,DIV9-1H-1262,DIV9-1H-1262-1,2018-03-17 05:30:00,2018-03-18 05:15:00
20180112160,Division 9,DIV9-1H,DIV9-1H-1263,DIV9-1H-1263-2,2018-03-18 05:15:00,2018-03-20 04:00:00
20180112187,Division 8,DIV8-2N,DIV8-2N-2261,DIV8-2N-2261-4,2018-01-13 01:00:00,2018-01-17 18:30:00
20180112187,Division 8 RTU,DIV08-4C,DIV08-4C-D2,DIV08-4C-D2-22,2018-01-17 21:00:00,2018-02-19 17:30:00
20180112187,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-6,2018-02-19 17:30:00,2018-04-25 13:30:00
20180112187,Division 4,DIV4-P2,DIV4-P2-204,DIV4-P2-204-1,2018-04-25 16:30:00,2018-05-17 17:00:00
20180112187,Division 6,DIV6-2N,DIV6-2N-17,DIV6-2N-17-2,2018-05-17 08:00:00,2018-05-30 21:00:00
20180112187,Division 6,DIV6-1R,DIV6-1R-6,DIV6-1R-6-1,2018-05-30 21:00:00,2018-05-30 21:00:00
20180112187,Division 6,DIV6-1R,DIV6-1R-6,DIV6-1R-6-2,2018-05-30 21:30:00,2018-06-01 09:00:00
20180112187,Division 6,DIV6-1C,DIV6-1C-8,DIV6-1C-8-1,2018-06-01 09:00:00,2018-06-26 18:30:00
20180112187,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-2,2018-06-26 18:30:00,2018-06-28 19:30:00
20180112187,Division 8 RTU,DIV08-4D,DIV08-4D-D3,DIV08-4D-D3-4,2018-06-28 20:00:00,2018-07-18 13:30:00
20180112187,Division 6,DIV6-2H,DIV6-2H-11,DIV6-2H-11-2,2018-07-18 13:30:00,2018-07-24 08:00:00
20180112187,Division 6,DIV6-1C,DIV6-1C-5,DIV6-1C-5-2,2018-07-24 08:00:00,2018-08-04 23:30:00
20180112187,Division 6,DIV6-2R,DIV6-2R-8,DIV6-2R-8-2,2018-08-04 23:30:00,2018-08-06 04:30:00
20180112190,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-46,2018-01-13 00:00:00,2018-01-13 18:00:00
20180112190,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-14 00:00:00,2018-05-12 23:30:00
20180112190,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-30,2018-05-12 00:00:00,2018-05-14 04:30:00
20180112205,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-30,2018-01-13 02:00:00,2018-01-18 19:00:00
20180112205,Division 2,DIV2-D4,DIV2-D4-MU,DIV2-D4-MU-30,2018-01-18 21:00:00,2018-01-30 19:06:00
20180112205,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-30 23:30:00,2018-02-19 14:30:00
20180112205,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-02-19 14:30:00,
20180112212,Division 2,DIV2-D4,DIV2-D4-RL,DIV2-D4-RL-25,2018-01-13 02:00:00,2018-01-13 17:30:00
20180112212,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-14 00:00:00,2018-03-22 21:00:00
20180112212,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-03-22 21:00:00,2018-04-06 00:30:00
20180112212,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-29,2018-04-06 00:30:00,2018-04-30 20:00:00
20180112212,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-29,2018-05-01 05:00:00,2018-05-01 20:00:00
20180112212,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-01 23:00:00,2018-05-30 19:30:00
20180112212,Division 2,DIV2-D4,DIV2-D4-QU,DIV2-D4-QU-27,2018-05-30 23:30:00,2018-06-30 00:30:00
20180112212,Division 2,DIV2-D3,DIV2-D3-BB,DIV2-D3-BB-33,2018-06-30 00:30:00,2018-08-01 17:30:00
20180112212,Division 2,DIV2-D3,DIV2-D3-BB,DIV2-D3-BB-33,2018-08-01 17:30:00,2018-08-03 19:40:00
20180112221,Division 2,DIV2-D4,DIV2-D4-NU,DIV2-D4-NU-20,2018-01-13 00:00:00,2018-04-09 08:30:00
20180112230,Division 8 RTU,DIV08-3F,DIV08-3F-D4,DIV08-3F-D4-16,2018-01-12 23:30:00,2018-02-10 10:30:00
20180112230,Division 10,DIV10-2C,DIV10-2C-2316,DIV10-2C-2316-2,2018-02-10 18:30:00,2018-02-10 20:00:00
20180112230,Division 10,DIV10-2C,DIV10-2C-2309,DIV10-2C-2309-2,2018-02-10 20:30:00,2018-03-04 09:00:00
20180112230,Division 9,DIV9-2F,DIV9-2F-2031,DIV9-2F-2031-1,2018-03-04 10:00:00,2018-03-04 11:00:00
20180112230,Division 9,DIV9-2F,DIV9-2F-2228,DIV9-2F-2228-1,2018-03-04 11:00:00,2018-03-10 17:00:00
20180112230,Division 9,DIV9-2F,DIV9-2F-2034,DIV9-2F-2034-2,2018-03-10 17:00:00,2018-06-22 21:00:00
20180112230,Division 9,DIV9-2F,DIV9-2F-2032,DIV9-2F-2032-1,2018-06-22 21:00:00,2018-12-21 18:00:00
20180112230,Division 9,DIV9-2F,DIV9-2F-2032,DIV9-2F-2032-2,2018-12-21 18:00:00,
20180112232,Division 8,DIV8-2N,DIV8-2N-2237,DIV8-2N-2237-4_X,2018-01-13 01:00:00,2018-01-18 18:00:00
20180112232,Division 8 RTU,DIV08-4C,DIV08-4C-D2,DIV08-4C-D2-12,2018-01-18 18:30:00,2018-01-19 16:00:00
20180112232,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-20 00:00:00,2018-08-01 22:00:00
20180112232,Division 8 RTU,DIV08-3E,DIV08-3E-3,DIV08-3E-3-1,2018-08-02 02:00:00,2018-08-02 13:30:00
20180112232,Division 8 RTU,DIV08-4H,DIV08-4H-D6,DIV08-4H-D6-7,2018-08-02 13:30:00,2018-08-03 18:30:00
20180112232,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-08-03 22:30:00,2019-02-20 21:19:09
20180112233,Division 2,DIV2-D4,DIV2-D4-NL,DIV2-D4-NL-45,2018-01-13 02:00:00,2018-01-13 12:00:00
20180112233,Division 4,DIV4-J2,DIV4-J2-205,DIV4-J2-205-1,2018-01-13 12:00:00,2018-01-16 10:00:00
20180112233,Division 4,DIV4-Q2,DIV4-Q2-216,DIV4-Q2-216-1,2018-01-16 10:00:00,2018-01-30 09:12:00
20180112233,Division 6,DIV6-2D,DIV6-2D-5,DIV6-2D-5-1,2018-01-30 09:45:00,2018-03-19 17:30:00
20180113001,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-01-13 05:30:00,2018-01-13 11:11:00
20180113001,Division 8 RTU,DIV08-4C,DIV08-4C-D2,DIV08-4C-D2-19,2018-01-13 16:00:00,2018-02-26 03:00:00
20180113001,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-02-26 03:00:00,2018-02-26 04:00:00
20180113001,Division 8 RTU,DIV08-4C,DIV08-4C-D2,DIV08-4C-D2-19,2018-02-26 04:00:00,2018-03-01 10:30:00
20180113001,Division 4,DIV4-M2,DIV4-M2-202,DIV4-M2-202-2,2018-03-01 11:26:00,2018-03-01 12:47:00
20180113001,Division 8,DIV8-2N,DIV8-2N-2261,DIV8-2N-2261-2,2018-03-01 19:00:00,2018-03-02 18:30:00
20180113001,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-13,2018-03-02 08:00:00,2018-03-12 12:30:00
20180113001,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-13,2018-03-12 12:30:00,2018-03-12 23:00:00
20180113001,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-20,2018-03-12 23:00:00,2018-03-13 12:00:00
20180113001,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-16,2018-03-13 12:00:00,2018-03-24 01:30:00
20180113001,Division 8,DIV8-3W,DIV8-3W-3221,DIV8-3W-3221-3,2018-03-24 04:00:00,2018-03-24 21:00:00
20180113001,Division 8,DIV8-3S,DIV8-3S-3103,DIV8-3S-3103-1,2018-03-24 21:00:00,2018-03-27 19:00:00
20180113001,Division 8 RTU,DIV08-4D,DIV08-4D-D3,DIV08-4D-D3-7,2018-03-27 19:30:00,2018-03-28 18:30:00
20180113001,Division 8 RTU,DIV08-4G,DIV08-4G-D5,DIV08-4G-D5-7,2018-03-28 18:30:00,2018-04-02 10:00:00
20180113001,Division 8 RTU,DIV08-4A,DIV08-4A-3,DIV08-4A-3-2,2018-04-02 10:00:00,2018-04-09 11:30:00
20180113001,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-26,2018-04-09 11:30:00,2018-05-04 20:00:00
20180113001,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-31,2018-05-04 20:00:00,2018-05-07 17:30:00
20180113001,Division 9,DIV9-1H,DIV9-1H-1067,DIV9-1H-1067-1,2018-05-07 19:00:00,2018-05-13 10:41:00
20180113001,Division 4,DIV4-P2,DIV4-P2-211,DIV4-P2-211-1,2018-05-13 11:00:00,2018-05-14 19:00:00
